HE006	BCE
HE007	BCF
HE009	BCH
HE010	BCI
HE011	BCK
HE012	BCL
HE013	BCM
HE015	BCN
HE016	BCP
HE020	BCQ
CLQCA_20-156	CCC
CLQCA_20-184	CCD
CLQCA_20-221	CCE
CLQCA_20-246	CCF
CLQCA_20-248	CCI
CLQCA_20-259	CCG
CLQCA_20-314	CCH
UFMG-CM-Y257	UFMG-CM-Y257
UFMG-CM-Y262	UFMG-CM-Y262
UFMG-CM-Y264	UFMG-CM-Y264
UFMG-CM-Y266	UFMG-CM-Y266
UFMG-CM-Y455	UFMG-CM-Y455
UFMG-CM-Y457	UFMG-CM-Y457
UFMG-CM-Y461	UFMG-CM-Y461
UFMG-CM-Y462	UFMG-CM-Y462
UFMG-CM-Y463	UFMG-CM-Y463
UFMG-CM-Y464	UFMG-CM-Y464
UFMG-CM-Y643	UFMG-CM-Y643
UFMG-CM-Y644	UFMG-CM-Y644
UFMG-CM-Y645	UFMG-CM-Y645
UFMG-CM-Y646	UFMG-CM-Y646
UFMG-CM-Y647	UFMG-CM-Y647
UFMG-CM-Y648	UFMG-CM-Y648
UFMG-CM-Y649	UFMG-CM-Y649
UFMG-CM-Y650	UFMG-CM-Y650
WL004	WL004
YPS1000_1b	ACC
YPS615	CMP
YPS617	CMQ
CLQCA_20-060	ALI
PW5_b	ADE
UFMG-CM-Y263	UFMG-CM-Y263
UFMG-CM-Y456	UFMG-CM-Y456
UFMG-CM-Y641	UFMG-CM-Y641
UFMG-CM-Y642	UFMG-CM-Y642
YJM1399	SACE_YCL
CBS4734	AHB
L328	L328
SP004	SP004
SP006	SP006
UFMG-CM-Y251	UFMG-CM-Y251
UFMG-CM-Y260	UFMG-CM-Y260
UFMG-CM-Y627	UFMG-CM-Y627
UFMG-CM-Y629	UFMG-CM-Y629
UFMG-CM-Y630	UFMG-CM-Y630
UFMG-CM-Y631	UFMG-CM-Y631
UFMG-CM-Y632	UFMG-CM-Y632
UFMG-CM-Y633	UFMG-CM-Y633
UFMG-CM-Y634	UFMG-CM-Y634
UFMG-CM-Y635	UFMG-CM-Y635
UFMG-CM-Y636	UFMG-CM-Y636
YJM1250	SACE_YBQ
79	BTC
997	CPC
2162	BBQ
2163	BBR
2187	BBS
21-4-105	ALP
21-4-122	ALT
646-3B	CHI
A-18	ANM
ATCC_38618:2-2	CEN
B-17	CAS
BJ20	BAK
CBS1171	AEB
CBS1190	AQR
CBS1196	AQS
CBS1236-a	AAL
CBS1239	ARA
CBS1252	AFF
CBS1385	AGE
CBS1388a	AAH
CBS1428	AEI
CBS1540	AHF
CBS1576	ARG
CBS1586	AHG
CBS1602	ARK
CBS2165a	AAC
CBS2188	ARM
CBS2247	AHK
CBS2909	AID
CBS2910	AIE
CBS3000	AHH
CBS3081	AHL
CBS3093	AHM
CBS3093_1b	ABM
CBS403	APR
CBS4458	AGL
CBS4507	ASD
CBS4903	AQA
CBS5112	AQB
CBS5155	AQC
CBS5378	AQD
CBS6308	AGB
CBS6333	AHA
CBS6914	AHI
CBS7539	AQG
CBS7993	AFQ
CBS8292	AQI
CCY_21-4-106	BBG
CECT10171-5B	CDT
CECT10266	AVB
CECT10331:9-1	CDR
CECT10497	ATQ
CECT1462	ATV
CH06	AVP
CLIB1077	BHK
CLIB1082	BHL
CLIB1413	BHR
CLIB192_1b	AAM
CLIB274_1	AAN
CLIB324_2	ADM
CLIB340	ASL
CLIB382_1b	AAR
CLIB563	BGQ
CLQCA_10-003	AKT
CLQCA_10-386	BDL
D-4	CAI
DBVPG1085	BNG
DBVPG1581	BKP
DBVPG1631	BLK
DBVPG1659	BLN
DBVPG1790	BNV
DBVPG1895	BPN
DBVPG1918	BPQ
DBVPG1919	BPR
DBVPG4410	BQS
DBVPG6302	BRK
DBVPG6590	BRM
DJ66	BAA
E4	AIM
EM14S01-3B	CEG
ES2M03	AMF
ES2M03-7A	CEH
EXF-7145	BFN
EXF-7197	BFP
FIMA_3	CRD
FTPW3	CPT
FTPW32	CQA
FTPW35	CQB
HN10	BAM
HN15	BAN
HN6	BAL
IY_03-5-26-5-1-1_(1)	AMC
K1_1	ADN
Ksc2-2B	CCQ
L-1198	BTP
L-958	BSR
L-960	BSS
MAJ_G	BDN
MC5	AIN
MC6	AIP
MTF2554	CQL
N163.01-5A	CDI
N19-1C	CCL
N3.00-7A	CDG
N38-4A	CDD
N51-1A	CDL
N95-5-1A	CDP
N95-6-1C	CDQ
NC_02_b	ADG
NPA03.1	AKE
RIB1003	APE
RIB6006	CML
RP.10.13	BVB
RP11.4.1	CNS
RP11.4.11	CNT
RP11.4.14	CNV
S8BM-30-2D	CCV
SA.1.5.	CNK
SBD	CHM
SBE-1C	CHL
SD-15	CBF
SG60	BSN
SJ5L11	AML
SJ5L13	AMN
SJ5L17	AMS
SM.8.7.BR1	CNG
SX3	BAH
TayTa	CGG
TL229S2.2	ACB
UCD_05-780	CGB
UCD_06-645	CGC
UCD_09-448	CGD
UCD_11-601	CGE
UCD_40-346	CFT
UCD_61-190-6A	CDN
UFMG-CM-Y639	UFMG-CM-Y639
UFMG-CM-Y640	UFMG-CM-Y640
UFRJ_50613-2D(a)	CDM
UWOPS03-433.3	BMB
VNL3	CGH
Y10_1b	ACI
Y3_1b	ACL
Y55_1b	ADA
YJM1434	SACE_YCU
YJM1443	SACE_YCW
YJM1450	SACE_YCZ
YJM269_1b	ACN
YJM990	BMK
YPS128	AKN
YPS129	ANC
YPS133	AND
YPS163_1b	ACD
YPS670	CMS
YS10(E)	APK
YS15	APM
YS19	APN
YS22(E)	BTF
ZP_567	BTG
ZP_611	BTI
A8	A8
AP_16_1	AP 16.1
AP_17_1	AP 17.1
AP_5_4	AP 5.4
AP_6_2	AP 6.2
AP_7_2	AP 7.2
MM_11	MM 11
NRRL_Y_12658	NRRL-Y 12658
PYCC_2613	PYCC 2613
PYCC_2708	PYCC 2708
PYCC_4891	PYCC 4891
PYCC_4935	PYCC 4935
PYCC_6730	PYCC 6730
PYCC_6731	PYCC 6731
PYCC_6732	PYCC 6732
PYCC_6733	PYCC 6733
S27	S27
YO_652	YO 652
YO_653	YO 653
YO_654	YO 654
ZIM_2221	ZIM 2221
RM11-1a	AAA
CBS2806a	AAE
CBS2966a	AAI
CBS4093a	AAK
YJM434_1b	ABE
CECT10109_1b	ABP
DBVPG1788_1b	ABQ
DBVPG1794_1b	ABR
DBVPG3591_1b	ABS
DBVPG4651_1b	ABT
CLIB294_1b	ACF
CLIB154_1b	ACP
DBVPG1339_1b	ACR
UC8_1b	ACT
WE372_1b	ACV
Y9J_1b	ADB
UC1_1b	ADC
IL_01_b	ADD
YJM981_b	ADI
M22_1b	ADR
T73_1b	ADS
CBS4079	AEK
CBS4054	AES
CBS6007	AET
CBS2183	AFI
CBS2814	AFV
CBS3012	AGA
CBS1479	AGF
CBS1582	AGH
CBS1590	AGI
CBS3013	AGS
CBS6223	AGV
CBS1192	AHD
CBS1194	AHE
CBS5635	AHN
CBS5835	AHP
CBS1227	AHR
CBS1460	AHT
CBS2180	AIA
CBS2805	AIB
CBS2807	AIC
CBS457	AIF
C6.1	AII
C15.1	AIK
C10.4	AIL
MC7	AIQ
MC8	AIR
MC10	AIT
CLQCA_02-003	AKP
CLQCA_10-027	AKV
CLQCA_17-060	ALE
21/04/99	ALL
21-4-101	ALM
21-4-111	ALQ
21-4-116	ALS
21-4-125	AMA
SJ5L16	AMR
SJ5L18	AMT
L-1191	ANQ
CBS423	APS
CBS459	APT
CBS1250	APV
CBS6006	AQE
CBS462	AQP
CBS1175	AQQ
CBS1257	ARC
CBS2087	ARL
CBS2271	ARQ
CBS2808	ART
CBS2965	ARV
CBS4092	ASA
CBS4667	ASE
CBS1489	ASG
M1	ASR
M5	ASS
PR	ATA
UC4	ATH
UC10	ATM
Y4	ATN
CECT1478	AVH
L-1194	AVK
PB56	BAR
PB67	BAS
PB94	BAT
PB137	BAV
PB197	BBA
PB200	BBB
CCY_21-4-119	BBH
CCY_21-4-120	BBI
CCY_21-4-121	BBK
2282	BBV
2644	BCA
EXF-3387	BEP
EXF-4126	BEQ
EXF-5042	BER
EXF-5046	BES
EXF-5247	BET
EXF-5248	BEV
EXF-5287	BFB
EXF-5295	BFC
EXF-5297	BFD
EXF-6761	BFK
CLIB484	BFQ
CLIB485	BFR
CLIB889	BHB
CLIB1040	BHC
CLIB1062	BHF
CLIB1410	BHN
DBVPG1014	BHV
DBVPG1029	BIA
DBVPG1041	BIB
DBVPG1056	BIC
DBVPG1058	BID
DBVPG1076	BIF
DBVPG1080	BIG
DBVPG1105	BIH
DBVPG1106	BII
DBVPG1107	BIK
DBVPG1108	BIL
DBVPG1122	BIM
DBVPG1123	BIN
DBVPG1125	BIP
DBVPG1126	BIQ
DBVPG1127	BIR
DBVPG1129	BIS
DBVPG1145	BIT
DBVPG1163	BKA
DBVPG1339	BKC
DBVPG1374	BKD
DBVPG1380	BKE
DBVPG1473	BKF
DBVPG1490	BKG
DBVPG1523	BKH
DBVPG1554	BKI
DBVPG1555	BKK
DBVPG1564	BKL
DBVPG1577	BKM
DBVPG1580	BKN
DBVPG1584	BKQ
DBVPG1594	BKR
DBVPG1595	BKS
DBVPG1596	BKT
DBVPG1599	BLA
DBVPG1601	BLB
DBVPG1606	BLC
DBVPG1608	BLD
DBVPG1611	BLE
DBVPG1615	BLF
DBVPG1625	BLG
DBVPG1626	BLH
DBVPG1629	BLI
DBVPG1632	BLL
DBVPG1656	BLM
DBVPG1661	BLP
DBVPG1669	BLQ
DBVPG1973	BLR
DBVPG1975	BLS
DBVPG1984	BLT
DBVPG3022	BLV
YJM984	BMH
YJM989	BMI
2698	BMN
DBVPG1057	BNE
DBVPG1078	BNF
DBVPG1685	BNH
DBVPG1699	BNI
DBVPG1701	BNK
DBVPG1708	BNL
DBVPG1711	BNM
DBVPG1712	BNN
DBVPG1714	BNP
DBVPG1719	BNQ
DBVPG1725	BNR
DBVPG1772	BNT
DBVPG1795	BPB
DBVPG1798	BPC
DBVPG1832	BPF
DBVPG1841	BPG
DBVPG1843	BPH
DBVPG1861	BPK
DBVPG1878	BPL
DBVPG1880	BPM
DBVPG1898	BPP
DBVPG1960	BPT
DBVPG1976	BPV
DBVPG1994	BQA
DBVPG2049	BQB
DBVPG2088	BQC
DBVPG2166	BQE
DBVPG3098	BQG
DBVPG3100	BQH
DBVPG3924	BQI
DBVPG4162	BQM
DBVPG4186	BQN
DBVPG4297	BQP
DBVPG4317	BQQ
DBVPG4381	BQR
DBVPG4460	BQT
DBVPG4651	BRA
DBVPG4686	BRB
DBVPG4695	BRC
DBVPG4902	BRD
DBVPG4905	BRE
DBVPG5760	BRF
DBVPG6223	BRH
DBVPG6876	BSA
DBVPG6877	BSB
DBVPG6878	BSC
DBVPG6879	BSD
DBVPG6880	BSE
DBVPG6295	BSG
M57	BSL
SGU89	BSM
L-1183	BSP
L-962	BST
ZP_577	BTH
L-304	BTL
L-475	BTN
L-1201	BTR
4LBI-3	BVK
SA6-31	BVM
B-24	BVT
8_15	BVV
5_18	CAA
11_8	CAB
A-12	CAC
11_18	CAD
B-4	CAE
C-3	CAF
D-1	CAH
A-16	CAK
A-19	CAL
9_7	CAM
8_3	CAN
11_2	CAP
5_2	CAQ
A-9	CAR
C-12	CAT
B-13	CAV
A-14	CBA
1_9	CBB
D-18	CBC
B-11	CBD
D-21	CBE
DBVPG1978	CBG
DBVPG3051	CBH
DBVPG4036	CBI
N493-2C	CCM
CECT10351-1B	CDS
DBVPG1616-1D	CDV
DBVPG1617-5A	CEA
DBVPG1619-4B	CEB
DBVPG1620-1A	CEC
DBVPG1621-5A	CED
DBVPG1622-8B	CEE
DBVPG1623-2A	CEF
ho_SB	CFB
4.9_WLP099	CFE
UCD_40-235	CFQ
UCD_40-248	CFR
UCD_40-255	CFS
UCD_40-49	CFV
Ca6	CGS
Lib39	CGT
Lib51	CGV
Lib52	CHA
Lib54	CHB
Lib61	CHC
Lib70	CHD
Lib71	CHE
Lib73	CHF
SRC 147	CIA
SRC 213	CIB
malade Hc6553	CIM
malade Pac6436	CIN
malade 6442	CIP
malade 6452	CIQ
malade 6441	CIR
malade Elbaz 6766	CIS
malade 459 Labaume	CIT
malade 1124/150017	CIV
malade 98 1655/125391	CKB
malade 139287/11_2_1	CKC
malade 97 138633/11-2-5	CKD
malade 141076/11210	CKE
malade 150865/1122	CKF
UL G84F88I90	CKG
ultra lev. 1127	CKH
perentol	CKI
malade 98 3161	CKL
malade 98 2574	CKM
malade Broussais	CKP
malade M2402A Necker 	CKQ
malade Fauot	CKT
NCYC_2743	CLH
1216	CPE
1235	CPF
L-982	CQT
CD7-9Sv2	CQV
RB3-7Sc2	CRA
SC2-37	CRB
Ba-215	CRC
L-846	CRG
L-319	CRH
AGME_5I	CRI
E1-6	CRK
C-6	CRL
L1528	SACE_GAP
YJM189	SACE_YAA
YJM244	SACE_YAD
YJM270	SACE_YAF
YJM453	SACE_YAM
YJM969	SACE_YAY
YJM972	SACE_YAZ
YJM975	SACE_YBA
YJM978	SACE_YBB
YJM987	SACE_YBE
YJM980	SACE_YBF
YJM993	SACE_YBG
YJM996	SACE_YBH
YJM1242	SACE_YBN
YJM1244	SACE_YBO
YJM1332	SACE_YBX
YJM1336	SACE_YBY
YJM1341	SACE_YCA
YJM1356	SACE_YCD
YJM1415	SACE_YCP
YJM1417	SACE_YCQ
YJM1477	SACE_YDC
YJM1526	SACE_YDF
YJM1574	SACE_YDJ
YJM1129	SACE_YDO
HE008	BCG
CEY615	BDP
CBS1248	AEC
CBS1230	AQT
CLIB227	ASH
DBVPG6694	BRP
DBVPG6695	BRQ
DBVPG6693	BSI
NCYC_1187	CBR
4.5_WLP530	CFC
1.3_Safale_US05	CFD
1.6_Safale_S40	CFG
Nottingham_ale_1.8_Lallemand	CFH
5.5_WLP090	CFM
AY529516	ANN
MTF2546	CQC
MTF2547	CQD
MTF2548	CQE
MTF2549	CQF
MTF2550	CQG
MTF2551	CQH
MTF2552	CQI
MTF2553	CQK
MTF2555	CQM
MTF2556	CQN
MTF2557	CQP
YPS1009_b	ADF
CBS7903	ADV
CBS1419	AHS
NPA07.1	AKB
NPA05a1	AKC
NPA05b1	AKD
NPA06.1	AKG
NPA02-1	AKH
CBS400	APQ
Y5	ATP
DJ65	AVV
DJ68	BAB
DJ70	BAC
DJ71	BAD
DJ73	BAE
DJ74	BAF
Dji2-2A(a)	CFA
FTPW4	CPS
SK1	SACE_GAL
YJM195	SACE_YAC
YJM1248	SACE_YBP
YJM1439	SACE_YCV
HN19	BAQ
SX1	BAG
EN14S01	AMH
GE14S01-7B	CEI
CLIB219_2b	ACQ
BJ6	BAI
VKM_Y-504:S	CCN
Ksc40-8A	CCR
Ksc73-2D	CCS
YJM1418	SACE_YCR
UWOPS03-461.4	AKM
UWOPS03-429.1	BMA
UWOPS03-459.1	BMC
UWOPS05_227_2	SACE_MAL
YJM1447	SACE_YCY
1560	CPG
YJM248	SACE_YAE
YJM1252	SACE_YBR
YJM1078	SACE_YDM
HN16	BAP
N22.00-5D	CDF
N159.01-2B	CDH
YPS134	ANE
YPS139	ANF
YPS141	ANG
YPS142	ANH
YPS143	ANI
YPS154	ANK
YPS163	AVI
YJM1273	SACE_YBS
CBS2992	AFK
CBS1594	AGR
CBS1592	ARH
CBS1593	ARI
S11F3-6B	CCT
S8BM-32-4D(a)	CDA
YJM1400	SACE_YCM
YJM1479	SACE_YDE
CBS436a	AAD
K12_2	ADQ
CBS6414	AEF
CBS6412	AFM
CBS6413	AFN
RIB0001	ANR
RIB0002	ANS
RIB0003	ANT
RIB0004	ANV
RIB0005	APA
RIB1001	APC
RIB1002	APD
RIB1004	APF
CBS435	AQN
CBS2270	ARP
CECT10711	AVC
CECT10712	AVD
RIB6008	AVL
RIB6009	AVM
RIB1005	BTS
K5	CLI
K9	CLK
K10	CLL
K13	CLM
K14	CLN
K15	CLP
UC5	CLQ
RIB1008	CLR
RIB1010	CLS
RIB1011	CLT
RIB1012	CLV
RIB1014	CMB
RIB1015	CMC
RIB1016	CMD
RIB1017	CME
RIB6001	CMF
RIB6003	CMH
RIB6004	CMI
RIB6005	CMK
RIB6007	CMM
RIB0007	CMN
RIB1006	CQQ
RIB1007	CQR
YJM413_b	ABB
Y12_1b	ACK
Y9_4	ACM
T7_b	ADH
CBS1508	AEP
CBS1509	AFH
CBS1480	AGG
CBS440	AHQ
K12	AKL
CLQCA_05-006	AKR
CLQCA_10-619	ALA
CLQCA_10-620	ALB
CLQCA_11-024	ALC
CLQCA_19-011	ALH
CLQCA_24SC-235	ALK
CLIB413	BEF
CLIB415	BEH
CLIB1411	BHP
CLIB1412	BHQ
CLIB1414	BHS
DBVPG5836	BRG
JCM_2985-4B	CEK
JCM_3529-7B	CEL
IFO_0289:4-3(b)	CEV
Me7	CGI
Lx2	CGK
BMQ557	CGL
SGB1	CGN
SG4	CGP
RR1a	CGQ
VL5	CGR
YJM1388	SACE_YCJ
YJM1389	SACE_YCK
YJM1460	SACE_YDA
YJM1592	SACE_YDK
CBS7962	AEG
CBS7964	AEH
CBS7960	AFD
CBS7959	AFR
CBS7961	AGM
CBS7963	AHC
VF8_(6)	APG
M1.1	APH
M.9.1	BTT
M.14.1	BTV
RP.10.4	BVA
RP.10.14	BVC
SM.9.1.AL1	BVD
SM.9.1.BL7	BVE
SM.9.2.BR3(L)	BVF
SM.9.4.BL2	BVG
SM.9.4.BR1	BVH
SM.9.4.BR2	CMT
SM.8.2.C13	CNB
SM.8.7.L8	CNE
SM.8.7.L9	CNF
SM.8.8.BL1	CNH
SM.8.8.CVR1	CNI
SA.9.2.BL3	CNL
SA.9.3.VR1	CNM
SA.9.4.VL4	CNN
SA.9.4.BR2	CNP
SA.10.1.VL1	CNQ
SA.10.1.VR4	CNR
sample 40	CLB
sample 50	CLC
sample 33	CLD
CLQCA_13-023	ALD
CBS420	AQM
CBS2246	ARN
CBS2272	ARR
CBS2421	ARS
CLIB630	ASN
EXF-5871	BFH
CLIB546	BFS
CLIB547	BFT
CLIB548	BFV
CLIB549	BGA
CLIB550	BGB
CLIB551	BGC
CLIB552	BGD
CLIB553	BGE
CLIB554	BGF
CLIB555	BGG
CLIB556	BGH
CLIB557	BGI
CLIB558	BGK
CLIB559	BGL
CLIB560	BGM
CLIB561	BGN
CLIB562	BGP
CLIB564	BGR
CLIB631	BGS
CLIB648	BGT
CLIB649	BGV
368428S	BME
malade Boisse	CKV
CBS4454	AEN
CBS4456	AFL
A-6	ANL
CBS4455	ASC
CH02	AVN
CH10	AVQ
CH11	AVR
CH14	AVS
CH13	AVT
CLIB650	BEI
CLIB651	BEK
CLIB653	BEM
CLIB654	BEN
CLIB655	BHA
N34:2-4(a)	CER
N26-1-10:7-5(a)	CES
N134:7-1(a)	CET
CBS422a	AAB
CLIB272_2	AAQ
CBS7958	AEA
CBS1782	AEQ
CBS6503	AFA
CBS7371	AFB
CBS6505	AFP
CBS1463	AIG
CBS382	APP
CBS7957	AQH
CBS1398	ARE
CBS4255	ASB
NCYC_88	CBN
6.2_WLP570	CFF
1175	CPD
YJM193	SACE_YAB
YJM271	SACE_YAG
YJM1478	SACE_YDD
CLIB326_1	AAP
DBVPG6861	ABV
CLIB318_1	ADL
Y6_b	ADP
CBS2973	AEM
CBS6216	AEV
CBS7764	AFC
CBS8291	AFE
CBS1464	AFT
CBS2361	AGK
CBS1487	AHV
21-4-103	ALN
21-4-124	ALV
SJ7L01	AMG
SJ1L04	AMI
SJ6L01	AMK
SJ5L15	AMQ
UWOPS83-883-2	ANP
YS20	API
YS11(E)	APL
B1	ASP
CECT10120	ATR
CECT10131	ATS
CCY_21-4-88	BBC
CCY_21-4-97	BBD
CCY_21-4-98	BBE
CCY_21-4-102	BBF
1663	BBP
#23	BCR
#03	BCS
#05	BCT
EXF-5734	BFE
EXF-5869	BFG
EXF-6835	BFM
NCYC_2925	BMG
NCYC_2780	BML
2680	BMM
YS5(E)	BTD
YS8(E)	BTE
2.6_Windsor_British	CFI
3.3_Safale_S-33	CFN
3.4_Safbrew_T-58	CFP
324-6C	CHG
319-5C	CHH
Win-8B	CHK
SC 29 F. Dromer IP	CHR
Ponton 13	CIE
malade 98 3312	CKK
malade Berchid	CKS
malade Moreau	CLA
CLIB413_1b	ACG
CLIB483_1b	ACH
I14_1b	ACS
CBS439	AGN
SJ5L14	AMP
M6	AST
M9	ASV
CLIB1059	BHD
CLIB1060	BHE
CLIB1085	BHM
CLIB1083	BHT
SRC 120	CHV
995	CPB
YJM1387	SACE_YCI
CBS2970	AER
#33	BCV
#34	BDA
#35	BDB
#13	BDD
#14	BDE
#59	BDH
#60	BDI
#63	BDK
CLIB1070	BHG
CLIB1071	BHH
CLIB1072	BHI
273614N	SACE_MAA
YJM1355	SACE_YCC
YJM1383	SACE_YCF
YJM1433	SACE_YCT
CBS428a	AAG
YJM145_b	AAS
YJM280_b	AAT
YJM320b	AAV
YJM326_b	ABA
YJM421_b	ABC
YJM428_1b	ABD
YJM436_1b	ABF
YJM440_1b	ABG
YJM454_1b	ABH
YJM653_1b	ABI
YJM678_1b	ABK
EM93_3	ACA
CLIB208_1	ADK
CBS7765	ADT
CBS2441	AEE
CBS1394	AEL
CBS1387	AFG
CBS1544	AGP
CBS3078	AGT
DBVPG6044	AKI
CLQCA_04-021	AKQ
CLQCA_09-001	AKS
CLQCA_18-003	ALG
21-4-114	ALR
DBVPG6696	ANA
CBS1254	ARB
Y1	ATB
YJM308	ATC
YJM339	ATD
YJM627	ATE
IMB-53	BBL
2281	BBT
#36	BDC
#57	BDF
#58	BDG
MAJ_A	BDM
DBVPG1074	BIE
384103A	BMD
269521J	BMF
2720	BMQ
DBVPG1792	BPA
DBVPG6350	BRL
DBVPG6874	BRV
D3742	BSK
NCYC_2798	BTA
77	BTB
1	CBK
2	CBL
3	CBM
N37-1A	CDC
N39-7A	CDE
CCY_21-4-93:6B	CDK
CCY_21-4-89:7-3	CEM
MUCL_30909-2C	CEQ
B9b-1	CHN
B9c-1	CHP
B10-1	CHQ
SC 32 F. Dromer IP	CHS
SC 33 F. Dromer IP	CHT
Ponton 11	CIC
Ponton 12	CID
Ponton 14	CIF
PB11	CIG
PB12	CIH
PB13	CII
